-1.47000000000000E+0004	 9.55185242170043E-0001	-3.14149016577461E+0000	 1.57144153228758E+0000	-2.84094223664126E+0004	-5.18001504689250E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999791584302E+0001	 4.10203742429386E+0009	 4.26771769380712E+0013	 0.00000000000000E+0000
-1.44000000000000E+0004	 9.55185227693470E-0001	-3.14149059263231E+0000	 1.57135126257657E+0000	-2.84094223664126E+0004	-5.18001504689207E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999845795165E+0001	 4.06327584760228E+0009	 4.26771874935082E+0013	 0.00000000000000E+0000
-1.41000000000000E+0004	 9.55185218196119E-0001	-3.14149100509210E+0000	 1.57128305710373E+0000	-2.84094223664126E+0004	-5.18001504689164E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999881351044E+0001	 4.02416850458156E+0009	 4.26771980489452E+0013	 0.00000000000000E+0000
-1.38000000000000E+0004	 9.55185211778556E-0001	-3.14149140376224E+0000	 1.57123097873098E+0000	-2.84094223664126E+0004	-5.18001504689121E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999905367774E+0001	 3.98470525941324E+0009	 4.26772086043822E+0013	 0.00000000000000E+0000
-1.35000000000000E+0004	 9.55185207327259E-0001	-3.14149184344625E+0000	 1.57119088060757E+0000	-2.84094223664126E+0004	-5.18001504689078E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999922011744E+0001	 3.94487545672701E+0009	 4.26772191598192E+0013	 0.00000000000000E+0000
-1.32000000000000E+0004	 9.55185204156878E-0001	-3.14149219552070E+0000	 1.57115964303050E+0000	-2.84094223664126E+0004	-5.18001504689035E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999933863900E+0001	 3.90466789464346E+0009	 4.26772297152562E+0013	 0.00000000000000E+0000
-1.29000000000000E+0004	 9.55185201825465E-0001	-3.14149258357253E+0000	 1.57113487539309E+0000	-2.84094223664126E+0004	-5.18001504688992E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999942567891E+0001	 3.86407079040796E+0009	 4.26772402706932E+0013	 0.00000000000000E+0000
-1.26000000000000E+0004	 9.55185200071970E-0001	-3.14149295187277E+0000	 1.57111500491981E+0000	-2.84094223664126E+0004	-5.18001504688949E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999949107634E+0001	 3.82307174002724E+0009	 4.26772508261302E+0013	 0.00000000000000E+0000
-1.23000000000000E+0004	 9.55185198705717E-0001	-3.14149332811788E+0000	 1.57109864771055E+0000	-2.84094223664126E+0004	-5.18001504688906E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999954195005E+0001	 3.78165767424416E+0009	 4.26772613815672E+0013	 0.00000000000000E+0000
-1.20000000000000E+0004	 9.55185197619492E-0001	-3.14149369502535E+0000	 1.57108500532612E+0000	-2.84094223664126E+0004	-5.18001504688864E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999958233581E+0001	 3.73981480786501E+0009	 4.26772719370042E+0013	 0.00000000000000E+0000
-1.17000000000000E+0004	 9.55185196730271E-0001	-3.14149410171791E+0000	 1.57107337499075E+0000	-2.84094223664126E+0004	-5.18001504688821E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999961529728E+0001	 3.69752858505008E+0009	 4.26772824924412E+0013	 0.00000000000000E+0000
-1.14000000000000E+0004	 9.55185195981686E-0001	-3.14149439887921E+0000	 1.57106317428978E+0000	-2.84094223664126E+0004	-5.18001504688778E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999964309473E+0001	 3.65478361790056E+0009	 4.26772930478782E+0013	 0.00000000000000E+0000
-1.11000000000000E+0004	 9.55185195324319E-0001	-3.14149482702724E+0000	 1.57105394689282E+0000	-2.84094223664126E+0004	-5.18001504688735E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999966734412E+0001	 3.61156361878623E+0009	 4.26773036033151E+0013	 0.00000000000000E+0000
-1.08000000000000E+0004	 9.55185194745551E-0001	-3.14149504578886E+0000	 1.57104547759065E+0000	-2.84094223664126E+0004	-5.18001504688692E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999968885222E+0001	 3.56785132484875E+0009	 4.26773141587521E+0013	 0.00000000000000E+0000
-1.05000000000000E+0004	 9.55185194222662E-0001	-3.14149540163692E+0000	 1.57103763413035E+0000	-2.84094223664126E+0004	-5.18001504688650E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999970813146E+0001	 3.52362841503716E+0009	 4.26773247141891E+0013	 0.00000000000000E+0000
-1.02000000000000E+0004	 9.55185193815026E-0001	-3.14149565366529E+0000	 1.57103132711270E+0000	-2.84094223664126E+0004	-5.18001504688607E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999972319083E+0001	 3.47887541604386E+0009	 4.26773352696261E+0013	 0.00000000000000E+0000
-9.90000000000000E+0003	 9.55185193424272E-0001	-3.14149597271564E+0000	 1.57102515063410E+0000	-2.84094223664126E+0004	-5.18001504688564E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999973755237E+0001	 3.43357160194406E+0009	 4.26773458250631E+0013	 0.00000000000000E+0000
-9.60000000000000E+0003	 9.55185193047003E-0001	-3.14149616297844E+0000	 1.57101897338506E+0000	-2.84094223664126E+0004	-5.18001504688521E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999975153307E+0001	 3.38769487466031E+0009	 4.26773563805001E+0013	 0.00000000000000E+0000
-9.30000000000000E+0003	 9.55185192676517E-0001	-3.14149647060633E+0000	 1.57101278921013E+0000	-2.84094223664126E+0004	-5.18001504688479E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999976514615E+0001	 3.34122163514855E+0009	 4.26773669359371E+0013	 0.00000000000000E+0000
-9.00000000000000E+0003	 9.55185192317697E-0001	-3.14149671294756E+0000	 1.57100660069245E+0000	-2.84094223664126E+0004	-5.18001504688436E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999977838487E+0001	 3.29412663684278E+0009	 4.26773774913741E+0013	 0.00000000000000E+0000
-8.70000000000000E+0003	 9.55185191967987E-0001	-3.14149699347466E+0000	 1.57100040930806E+0000	-2.84094223664126E+0004	-5.18001504688393E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999979124541E+0001	 3.24638282047883E+0009	 4.26773880468110E+0013	 0.00000000000000E+0000
-8.40000000000000E+0003	 9.55185191629280E-0001	-3.14149723090996E+0000	 1.57099421124668E+0000	-2.84094223664126E+0004	-5.18001504688350E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999980373479E+0001	 3.19796112667757E+0009	 4.26773986022480E+0013	 0.00000000000000E+0000
-8.10000000000000E+0003	 9.55185191302765E-0001	-3.14149738405704E+0000	 1.57098800880308E+0000	-2.84094223664126E+0004	-5.18001504688308E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999981584736E+0001	 3.14883028304874E+0009	 4.26774091576850E+0013	 0.00000000000000E+0000
-7.80000000000000E+0003	 9.55185190985555E-0001	-3.14149756935771E+0000	 1.57098180316903E+0000	-2.84094223664126E+0004	-5.18001504688265E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999982758008E+0001	 3.09895656123263E+0009	 4.26774197131220E+0013	 0.00000000000000E+0000
-7.50000000000000E+0003	 9.55185190679878E-0001	-3.14149769336205E+0000	 1.57097559097391E+0000	-2.84094223664126E+0004	-5.18001504688222E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999983893843E+0001	 3.04830349843027E+0009	 4.26774302685590E+0013	 0.00000000000000E+0000
-7.20000000000000E+0003	 9.55185190385421E-0001	-3.14149777617356E+0000	 1.57096937590923E+0000	-2.84094223664126E+0004	-5.18001504688179E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999984991477E+0001	 2.99683157716613E+0009	 4.26774408239959E+0013	 0.00000000000000E+0000
-6.90000000000000E+0003	 9.55185190099185E-0001	-3.14149793434697E+0000	 1.57096315661917E+0000	-2.84094223664126E+0004	-5.18001504688137E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999986051083E+0001	 2.94449785509698E+0009	 4.26774513794329E+0013	 0.00000000000000E+0000
-6.60000000000000E+0003	 9.55185189823086E-0001	-3.14149809261838E+0000	 1.57095693274987E+0000	-2.84094223664126E+0004	-5.18001504688094E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999987072640E+0001	 2.89125553502026E+0009	 4.26774619348699E+0013	 0.00000000000000E+0000
-6.30000000000000E+0003	 9.55185189558064E-0001	-3.14149821259154E+0000	 1.57095070308035E+0000	-2.84094223664126E+0004	-5.18001504688051E+0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	-9.99999988056250E+0001	 2.83705346305496E+0009	 4.26774724903069E+0013	 0.00000000000000E+0000
